Activity,BPM,RMSSD,Quality,Comments,weekday,days,hours,abs_time_days,abs_time_hours
0,63,23.07,1,,0,5,23.83333333,5.993055556,143.8333333
0,62,23.02,1,,0,5,23.91666667,5.996527778,143.9166667
0,62,23.45,1,,1,6,0,6,144
0,62,22.87,1,,1,6,0.083333333,6.003472222,144.0833333
10,65,24.18,1,,1,6,0.166666667,6.006944444,144.1666667
0,62,31.23,1,,1,6,0.25,6.010416667,144.25
0,62,25.49,1,,1,6,0.333333333,6.013888889,144.3333333
0,62,24.16,1,,1,6,0.416666667,6.017361111,144.4166667
0,62,23.58,1,,1,6,0.5,6.020833333,144.5
0,61,25.89,1,,1,6,0.583333333,6.024305556,144.5833333
0,61,28.36,1,,1,6,0.666666667,6.027777778,144.6666667
0,59,44.79,1,,1,6,0.75,6.03125,144.75
0,56,41.77,1,,1,6,0.833333333,6.034722222,144.8333333
0,57,31.66,1,,1,6,0.916666667,6.038194444,144.9166667
0,58,34.74,1,,1,6,1,6.041666667,145
11,60,32.78,1,,1,6,1.083333333,6.045138889,145.0833333
2,66,28.43,1,,1,6,1.166666667,6.048611111,145.1666667
0,64,23.75,1,,1,6,1.25,6.052083333,145.25
0,63,23.61,1,,1,6,1.333333333,6.055555556,145.3333333
0,63,25.43,1,,1,6,1.416666667,6.059027778,145.4166667
0,63,23.74,1,,1,6,1.5,6.0625,145.5
0,63,21.26,1,,1,6,1.583333333,6.065972222,145.5833333
0,63,24.77,1,,1,6,1.666666667,6.069444444,145.6666667
0,63,25.23,1,,1,6,1.75,6.072916667,145.75
0,63,22.16,1,,1,6,1.833333333,6.076388889,145.8333333
0,62,26.24,1,,1,6,1.916666667,6.079861111,145.9166667
15,64,41.72,0.88,,1,6,2,6.083333333,146
0,55,29.41,1,,1,6,2.083333333,6.086805556,146.0833333
0,55,23.75,1,,1,6,2.166666667,6.090277778,146.1666667
8,57,27.93,0.94,,1,6,2.25,6.09375,146.25
0,55,27.42,1,,1,6,2.333333333,6.097222222,146.3333333
0,55,27.94,1,,1,6,2.416666667,6.100694444,146.4166667
0,56,24.29,1,,1,6,2.5,6.104166667,146.5
0,56,25.4,1,,1,6,2.583333333,6.107638889,146.5833333
0,57,28.23,1,,1,6,2.666666667,6.111111111,146.6666667
0,57,33.7,1,,1,6,2.75,6.114583333,146.75
0,55,26.1,1,,1,6,2.833333333,6.118055556,146.8333333
0,57,24.52,1,,1,6,2.916666667,6.121527778,146.9166667
4,58,32.19,0.94,,1,6,3,6.125,147
0,57,25.36,1,,1,6,3.083333333,6.128472222,147.0833333
4,59,27.96,1,,1,6,3.166666667,6.131944444,147.1666667
0,57,28.5,1,,1,6,3.25,6.135416667,147.25
0,57,29.62,1,,1,6,3.333333333,6.138888889,147.3333333
6,58,28.98,0.94,,1,6,3.416666667,6.142361111,147.4166667
269,71,23.22,1,,1,6,3.5,6.145833333,147.5
165,60,81.95,0.81,Some IBI data discounted,1,6,3.583333333,6.149305556,147.5833333
22,54,35.32,1,,1,6,3.666666667,6.152777778,147.6666667
131,61,34.8,0.88,Some IBI data discounted,1,6,3.75,6.15625,147.75
0,55,35.45,1,,1,6,3.833333333,6.159722222,147.8333333
0,54,33.52,1,,1,6,3.916666667,6.163194444,147.9166667
2,54,35.66,1,,1,6,4,6.166666667,148
0,55,30.42,1,,1,6,4.083333333,6.170138889,148.0833333
17,57,37.12,0.75,,1,6,4.166666667,6.173611111,148.1666667
0,53,28.33,1,,1,6,4.25,6.177083333,148.25
7,54,119.93,0.81,,1,6,4.333333333,6.180555556,148.3333333
0,53,29.95,1,,1,6,4.416666667,6.184027778,148.4166667
17,53,31.43,1,,1,6,4.5,6.1875,148.5
1,52,31.72,1,,1,6,4.583333333,6.190972222,148.5833333
14,56,40.01,0.94,,1,6,4.666666667,6.194444444,148.6666667
0,52,28.5,1,,1,6,4.75,6.197916667,148.75
0,51,30.38,1,,1,6,4.833333333,6.201388889,148.8333333
4,55,40.27,0.81,Some IBI data discounted,1,6,4.916666667,6.204861111,148.9166667
0,53,31.55,1,,1,6,5,6.208333333,149
0,55,31.32,1,,1,6,5.083333333,6.211805556,149.0833333
12,53,30.14,1,,1,6,5.166666667,6.215277778,149.1666667
0,52,28.56,1,,1,6,5.25,6.21875,149.25
20,53,115.64,0.69,Some IBI data discounted,1,6,5.333333333,6.222222222,149.3333333
226,63,223.85,0.19,,1,6,5.416666667,6.225694444,149.4166667
73,66,37.67,0.94,Some IBI data discounted,1,6,5.5,6.229166667,149.5
71,66,41.7,0.88,,1,6,5.583333333,6.232638889,149.5833333
219,66,139.4,0.56,Some IBI data discounted,1,6,5.666666667,6.236111111,149.6666667
38,71,17.65,1,,1,6,5.75,6.239583333,149.75
80,71,23.73,0.88,Some IBI data discounted,1,6,5.833333333,6.243055556,149.8333333
119,69,68.6,0.75,Some IBI data discounted,1,6,5.916666667,6.246527778,149.9166667
164,69,101.48,0.88,Some IBI data discounted,1,6,6,6.25,150
10,72,324.75,0.2,Invalid data,1,6,6.083333333,6.253472222,150.0833333
72,65,355.01,0,Invalid data,1,6,6.166666667,6.256944444,150.1666667
6,71,28.91,0.75,Some IBI data discounted,1,6,6.25,6.260416667,150.25
108,70,62.58,0.81,Some IBI data discounted,1,6,6.333333333,6.263888889,150.3333333
0,54,41.37,1,,1,6,6.416666667,6.267361111,150.4166667
0,57,42.31,0.94,,1,6,6.5,6.270833333,150.5
196,58,389.93,0.06,Invalid data,1,6,6.583333333,6.274305556,150.5833333
0,0,116.97,0.94,Some IBI data discounted,1,6,6.666666667,6.277777778,150.6666667
0,0,163.88,0.94,Some IBI data discounted,1,6,6.75,6.28125,150.75
0,47,707.27,0.06,Invalid data,1,6,6.833333333,6.284722222,150.8333333
0,0,833.36,0.19,Invalid data,1,6,6.916666667,6.288194444,150.9166667
0,0,855.79,0.13,Invalid data,1,6,7,6.291666667,151
0,0,912.46,0,Invalid data,1,6,7.083333333,6.295138889,151.0833333
0,0,880.52,0,Invalid data,1,6,7.166666667,6.298611111,151.1666667
0,0,739.6,0.06,Invalid data,1,6,7.25,6.302083333,151.25
0,0,883.35,0,Invalid data,1,6,7.333333333,6.305555556,151.3333333
0,0,759.93,0.13,Invalid data,1,6,7.416666667,6.309027778,151.4166667
0,30,760.57,0,Invalid data,1,6,7.5,6.3125,151.5
0,30,896.51,0,Invalid data,1,6,7.583333333,6.315972222,151.5833333
0,0,664.92,0,Invalid data,1,6,7.666666667,6.319444444,151.6666667
0,0,783.65,0.06,Invalid data,1,6,7.75,6.322916667,151.75
0,0,774.86,0.13,Invalid data,1,6,7.833333333,6.326388889,151.8333333
0,0,748.15,0.06,Invalid data,1,6,7.916666667,6.329861111,151.9166667
0,0,841.6,0.13,Invalid data,1,6,8,6.333333333,152
0,0,900.77,0.06,Invalid data,1,6,8.083333333,6.336805556,152.0833333
60,66,686.39,0,Invalid data,1,6,8.166666667,6.340277778,152.1666667
291,68,31.51,1,,1,6,8.25,6.34375,152.25
371,70,54.87,0.88,,1,6,8.333333333,6.347222222,152.3333333
68,66,19.29,1,,1,6,8.416666667,6.350694444,152.4166667
18,66,19.48,1,,1,6,8.5,6.354166667,152.5
178,65,21.02,1,,1,6,8.583333333,6.357638889,152.5833333
148,66,27.06,1,,1,6,8.666666667,6.361111111,152.6666667
447,65,26.53,1,,1,6,8.75,6.364583333,152.75
122,64,29.46,0.94,Some IBI data discounted,1,6,8.833333333,6.368055556,152.8333333
357,63,30.22,1,,1,6,8.916666667,6.371527778,152.9166667
351,64,26.23,1,,1,6,9,6.375,153
76,57,35.98,1,,1,6,9.083333333,6.378472222,153.0833333
3,56,33.33,1,,1,6,9.166666667,6.381944444,153.1666667
0,54,29.77,1,,1,6,9.25,6.385416667,153.25
250,60,29.33,0.88,,1,6,9.333333333,6.388888889,153.3333333
0,54,38.93,1,,1,6,9.416666667,6.392361111,153.4166667
1,58,30.87,1,,1,6,9.5,6.395833333,153.5
1,56,47.47,0.94,,1,6,9.583333333,6.399305556,153.5833333
0,57,30.17,1,,1,6,9.666666667,6.402777778,153.6666667
669,64,32.07,1,,1,6,9.75,6.40625,153.75
263,57,32.44,1,,1,6,9.833333333,6.409722222,153.8333333
162,58,32.53,1,,1,6,9.916666667,6.413194444,153.9166667
0,56,29.46,1,,1,6,10,6.416666667,154
4,58,30.83,1,,1,6,10.08333333,6.420138889,154.0833333
250,57,34.4,1,,1,6,10.16666667,6.423611111,154.1666667
265,62,24.6,1,,1,6,10.25,6.427083333,154.25
171,63,25.99,1,,1,6,10.33333333,6.430555556,154.3333333
267,64,22.94,1,,1,6,10.41666667,6.434027778,154.4166667
0,55,38.03,1,,1,6,10.5,6.4375,154.5
148,59,31.64,1,,1,6,10.58333333,6.440972222,154.5833333
11,56,32.07,1,,1,6,10.66666667,6.444444444,154.6666667
0,58,34.02,1,,1,6,10.75,6.447916667,154.75
132,60,33.61,1,,1,6,10.83333333,6.451388889,154.8333333
108,56,37.79,1,,1,6,10.91666667,6.454861111,154.9166667
51,56,34,1,,1,6,11,6.458333333,155
9,58,58.78,0.94,,1,6,11.08333333,6.461805556,155.0833333
623,64,47.68,0.94,,1,6,11.16666667,6.465277778,155.1666667
38,58,32.72,1,,1,6,11.25,6.46875,155.25
52,64,22.43,1,,1,6,11.33333333,6.472222222,155.3333333
2,58,34.46,1,,1,6,11.41666667,6.475694444,155.4166667
0,59,26.43,1,,1,6,11.5,6.479166667,155.5
122,57,35.41,1,,1,6,11.58333333,6.482638889,155.5833333
1,57,30.8,1,,1,6,11.66666667,6.486111111,155.6666667
126,63,29.25,1,,1,6,11.75,6.489583333,155.75
2,58,31.61,1,,1,6,11.83333333,6.493055556,155.8333333
21,60,30.76,1,,1,6,11.91666667,6.496527778,155.9166667
92,61,32.16,1,,1,6,12,6.5,156
220,65,24.2,1,,1,6,12.08333333,6.503472222,156.0833333
421,66,38.27,0.94,,1,6,12.16666667,6.506944444,156.1666667
433,64,28.39,1,,1,6,12.25,6.510416667,156.25
492,66,28.39,1,,1,6,12.33333333,6.513888889,156.3333333
305,66,21.49,1,,1,6,12.41666667,6.517361111,156.4166667
516,67,20.73,1,,1,6,12.5,6.520833333,156.5
304,65,20.88,1,,1,6,12.58333333,6.524305556,156.5833333
330,63,24.71,1,,1,6,12.66666667,6.527777778,156.6666667
87,65,26,1,,1,6,12.75,6.53125,156.75
26,66,20.09,1,,1,6,12.83333333,6.534722222,156.8333333
434,67,22.45,1,,1,6,12.91666667,6.538194444,156.9166667
234,64,27.46,1,,1,6,13,6.541666667,157
18,63,26.03,1,,1,6,13.08333333,6.545138889,157.0833333
7,64,24.35,1,,1,6,13.16666667,6.548611111,157.1666667
13,61,32.15,1,,1,6,13.25,6.552083333,157.25
16,62,28.81,1,,1,6,13.33333333,6.555555556,157.3333333
9,61,29.22,1,,1,6,13.41666667,6.559027778,157.4166667
77,66,32.88,0.88,Some IBI data discounted,1,6,13.5,6.5625,157.5
216,67,30.11,1,,1,6,13.58333333,6.565972222,157.5833333
255,68,25.56,1,,1,6,13.66666667,6.569444444,157.6666667
249,67,19.66,1,,1,6,13.75,6.572916667,157.75
158,64,30.47,1,,1,6,13.83333333,6.576388889,157.8333333
17,61,32.06,1,,1,6,13.91666667,6.579861111,157.9166667
2,60,31.83,1,,1,6,14,6.583333333,158
10,57,30.1,1,,1,6,14.08333333,6.586805556,158.0833333
121,61,29.3,1,,1,6,14.16666667,6.590277778,158.1666667
127,55,53.52,0.94,,1,6,14.25,6.59375,158.25
0,54,37.48,1,,1,6,14.33333333,6.597222222,158.3333333
0,52,37.3,1,,1,6,14.41666667,6.600694444,158.4166667
0,51,38.31,1,,1,6,14.5,6.604166667,158.5
0,51,47.76,1,,1,6,14.58333333,6.607638889,158.5833333
0,53,39.18,1,,1,6,14.66666667,6.611111111,158.6666667
71,53,32.11,1,,1,6,14.75,6.614583333,158.75
260,64,32.76,0.94,,1,6,14.83333333,6.618055556,158.8333333
355,69,28.97,0.94,Some IBI data discounted,1,6,14.91666667,6.621527778,158.9166667
333,66,26.82,1,,1,6,15,6.625,159
140,64,24.27,1,,1,6,15.08333333,6.628472222,159.0833333
113,60,62.58,0.73,Some IBI data discounted,1,6,15.16666667,6.631944444,159.1666667
314,63,45.05,0.94,,1,6,15.25,6.635416667,159.25
116,63,26.5,1,,1,6,15.33333333,6.638888889,159.3333333
86,64,28.71,1,,1,6,15.41666667,6.642361111,159.4166667
168,64,30.97,1,,1,6,15.5,6.645833333,159.5
365,63,33.75,1,,1,6,15.58333333,6.649305556,159.5833333
229,67,30.11,0.94,Some IBI data discounted,1,6,15.66666667,6.652777778,159.6666667
481,76,43.07,0.88,Some IBI data discounted,1,6,15.75,6.65625,159.75
787,67,45.37,0.94,,1,6,15.83333333,6.659722222,159.8333333
212,58,64.21,0.88,,1,6,15.91666667,6.663194444,159.9166667
154,65,29.47,1,,1,6,16,6.666666667,160
402,69,33.07,0.94,,1,6,16.08333333,6.670138889,160.0833333
207,62,40.91,1,,1,6,16.16666667,6.673611111,160.1666667
0,53,39.58,1,,1,6,16.25,6.677083333,160.25
2,52,36.46,1,,1,6,16.33333333,6.680555556,160.3333333
0,52,44.75,1,,1,6,16.41666667,6.684027778,160.4166667
1,52,35.94,1,,1,6,16.5,6.6875,160.5
1,52,43.3,1,,1,6,16.58333333,6.690972222,160.5833333
442,64,33.26,0.94,,1,6,16.66666667,6.694444444,160.6666667
768,69,31.69,1,,1,6,16.75,6.697916667,160.75
1169,64,26.36,1,,1,6,16.83333333,6.701388889,160.8333333
1317,70,27.22,1,,1,6,16.91666667,6.704861111,160.9166667
1546,91,18.18,1,,1,6,17,6.708333333,161
1447,73,22.38,1,,1,6,17.08333333,6.711805556,161.0833333
1146,70,26.91,1,,1,6,17.16666667,6.715277778,161.1666667
292,64,29.26,1,,1,6,17.25,6.71875,161.25
256,63,31.35,1,,1,6,17.33333333,6.722222222,161.3333333
1586,78,21.2,1,,1,6,17.41666667,6.725694444,161.4166667
391,67,28.69,1,,1,6,17.5,6.729166667,161.5
1780,70,23.04,1,,1,6,17.58333333,6.732638889,161.5833333
1989,69,29.58,1,,1,6,17.66666667,6.736111111,161.6666667
1596,67,87.69,0.13,Some IBI data discounted,1,6,17.75,6.739583333,161.75
24,0,321.55,0.31,Invalid data,1,6,17.83333333,6.743055556,161.8333333
0,0,0,1,Invalid data,1,6,17.91666667,6.746527778,161.9166667
0,0,76.82,0.94,Some IBI data discounted,1,6,18,6.75,162
0,0,0,1,Invalid data,1,6,18.08333333,6.753472222,162.0833333
0,0,0,1,Invalid data,1,6,18.16666667,6.756944444,162.1666667
0,0,0,1,Invalid data,1,6,18.25,6.760416667,162.25
0,0,0,1,Invalid data,1,6,18.33333333,6.763888889,162.3333333
0,0,0,1,Invalid data,1,6,18.41666667,6.767361111,162.4166667
0,0,0,1,Invalid data,1,6,18.5,6.770833333,162.5
51,0,158.77,0.82,Some IBI data discounted,1,6,18.58333333,6.774305556,162.5833333
738,54,795.89,0.06,Invalid data,1,6,18.66666667,6.777777778,162.6666667
27,0,214.33,0.75,Some IBI data discounted,1,6,18.75,6.78125,162.75
13,0,59.27,0.88,Some IBI data discounted,1,6,18.83333333,6.784722222,162.8333333
12,0,364.15,0.73,Invalid data,1,6,18.91666667,6.788194444,162.9166667
0,0,0,0.88,Invalid data,1,6,19,6.791666667,163
0,0,0,1,Invalid data,1,6,19.08333333,6.795138889,163.0833333
0,0,0,1,Invalid data,1,6,19.16666667,6.798611111,163.1666667
0,0,0,1,Invalid data,1,6,19.25,6.802083333,163.25
0,0,0,1,Invalid data,1,6,19.33333333,6.805555556,163.3333333
0,0,0,1,Invalid data,1,6,19.41666667,6.809027778,163.4166667
0,0,0,1,Invalid data,1,6,19.5,6.8125,163.5
0,0,0,0.94,Invalid data,1,6,19.58333333,6.815972222,163.5833333
118,85,376.52,0.75,Invalid data,1,6,19.66666667,6.819444444,163.6666667
604,76,34.04,0.88,,1,6,19.75,6.822916667,163.75
514,72,40.65,0.88,,1,6,19.83333333,6.826388889,163.8333333
757,74,29.66,0.88,,1,6,19.91666667,6.829861111,163.9166667
1781,76,20.07,1,,1,6,20,6.833333333,164
346,78,27.43,1,,1,6,20.08333333,6.836805556,164.0833333
1098,97,14.57,1,,1,6,20.16666667,6.840277778,164.1666667
1183,114,10.69,1,,1,6,20.25,6.84375,164.25
1349,112,7.48,1,,1,6,20.33333333,6.847222222,164.3333333
1304,118,5.8,1,,1,6,20.41666667,6.850694444,164.4166667
1019,103,10.37,1,,1,6,20.5,6.854166667,164.5
610,83,15.79,1,,1,6,20.58333333,6.857638889,164.5833333
33,81,16.69,1,,1,6,20.66666667,6.861111111,164.6666667
27,79,19.5,1,,1,6,20.75,6.864583333,164.75
50,76,24.23,0.94,,1,6,20.83333333,6.868055556,164.8333333
491,79,25.07,0.94,,1,6,20.91666667,6.871527778,164.9166667
550,75,27.19,1,,1,6,21,6.875,165
522,75,28.46,1,,1,6,21.08333333,6.878472222,165.0833333
202,69,29.66,1,,1,6,21.16666667,6.881944444,165.1666667
1,63,44.84,0.88,,1,6,21.25,6.885416667,165.25
2,65,47,0.94,,1,6,21.33333333,6.888888889,165.3333333
0,62,40.19,1,,1,6,21.41666667,6.892361111,165.4166667
109,65,44.58,0.81,,1,6,21.5,6.895833333,165.5
25,58,47.06,0.88,,1,6,21.58333333,6.899305556,165.5833333
0,57,40.39,1,,1,6,21.66666667,6.902777778,165.6666667
7,58,43.02,1,,1,6,21.75,6.90625,165.75
11,58,43.24,1,,1,6,21.83333333,6.909722222,165.8333333
199,62,64.18,0.75,,1,6,21.91666667,6.913194444,165.9166667
218,66,29.38,1,,1,6,22,6.916666667,166
143,65,34.62,1,,1,6,22.08333333,6.920138889,166.0833333
77,65,33.65,1,,1,6,22.16666667,6.923611111,166.1666667
349,64,46.1,0.94,,1,6,22.25,6.927083333,166.25
67,56,52.91,0.75,Some IBI data discounted,1,6,22.33333333,6.930555556,166.3333333
1,53,41.4,1,,1,6,22.41666667,6.934027778,166.4166667
33,54,68.48,0.81,,1,6,22.5,6.9375,166.5
12,52,42.62,1,,1,6,22.58333333,6.940972222,166.5833333
0,51,33.03,1,,1,6,22.66666667,6.944444444,166.6666667
1,49,46.34,1,,1,6,22.75,6.947916667,166.75
0,49,39.66,1,,1,6,22.83333333,6.951388889,166.8333333
2,49,40.69,1,,1,6,22.91666667,6.954861111,166.9166667
0,49,31.4,1,,1,6,23,6.958333333,167
0,48,32.36,1,,1,6,23.08333333,6.961805556,167.0833333
0,48,29.69,1,,1,6,23.16666667,6.965277778,167.1666667
0,49,81,0.81,,1,6,23.25,6.96875,167.25
5,47,43.97,0.88,,1,6,23.33333333,6.972222222,167.3333333
0,46,37.39,1,,1,6,23.41666667,6.975694444,167.4166667
0,46,46.12,0.88,,1,6,23.5,6.979166667,167.5
0,47,39.41,1,,1,6,23.58333333,6.982638889,167.5833333
1,47,76.15,0.94,,1,6,23.66666667,6.986111111,167.6666667
0,45,55.68,1,,1,6,23.75,6.989583333,167.75
0,45,54.97,1,,1,6,23.83333333,6.993055556,167.8333333
18,51,40.93,0.94,,1,6,23.91666667,6.996527778,167.9166667
0,54,46.15,1,,2,7,0,7,168
0,54,39.3,1,,2,7,0.083333333,7.003472222,168.0833333
0,52,52.09,1,,2,7,0.166666667,7.006944444,168.1666667
6,51,56.49,0.94,,2,7,0.25,7.010416667,168.25
0,49,57.22,1,,2,7,0.333333333,7.013888889,168.3333333
0,50,66.39,0.88,,2,7,0.416666667,7.017361111,168.4166667
0,51,58.28,0.94,,2,7,0.5,7.020833333,168.5
0,49,46.72,1,,2,7,0.583333333,7.024305556,168.5833333
0,49,45.77,1,,2,7,0.666666667,7.027777778,168.6666667
0,50,55.76,1,,2,7,0.75,7.03125,168.75
0,48,45.31,1,,2,7,0.833333333,7.034722222,168.8333333
0,48,44.18,1,,2,7,0.916666667,7.038194444,168.9166667
0,47,44.98,1,,2,7,1,7.041666667,169
4,50,41.16,0.81,,2,7,1.083333333,7.045138889,169.0833333
9,50,56.53,1,,2,7,1.166666667,7.048611111,169.1666667
0,46,39.5,1,,2,7,1.25,7.052083333,169.25
0,46,41.5,1,,2,7,1.333333333,7.055555556,169.3333333
0,46,39.91,1,,2,7,1.416666667,7.059027778,169.4166667
0,46,38.87,1,,2,7,1.5,7.0625,169.5
0,46,40.47,1,,2,7,1.583333333,7.065972222,169.5833333
0,45,41.68,1,,2,7,1.666666667,7.069444444,169.6666667
0,45,37.64,1,,2,7,1.75,7.072916667,169.75
0,45,39.76,1,,2,7,1.833333333,7.076388889,169.8333333
7,48,55.14,0.94,,2,7,1.916666667,7.079861111,169.9166667
4,45,60.16,0.88,,2,7,2,7.083333333,170
0,43,56.07,1,,2,7,2.083333333,7.086805556,170.0833333
1,45,57.78,1,,2,7,2.166666667,7.090277778,170.1666667
0,46,56.95,0.94,,2,7,2.25,7.09375,170.25
0,45,51.01,0.94,,2,7,2.333333333,7.097222222,170.3333333
0,47,44.6,1,,2,7,2.416666667,7.100694444,170.4166667
0,46,38.93,1,,2,7,2.5,7.104166667,170.5
0,47,72.16,0.81,,2,7,2.583333333,7.107638889,170.5833333
0,45,47.26,1,,2,7,2.666666667,7.111111111,170.6666667
0,45,45.68,1,,2,7,2.75,7.114583333,170.75
0,44,57.92,1,,2,7,2.833333333,7.118055556,170.8333333
0,44,50.84,1,,2,7,2.916666667,7.121527778,170.9166667
13,48,54.88,0.94,,2,7,3,7.125,171
0,47,53.47,1,,2,7,3.083333333,7.128472222,171.0833333
0,43,50.58,1,,2,7,3.166666667,7.131944444,171.1666667
3,46,50.58,0.94,,2,7,3.25,7.135416667,171.25
0,44,44.26,1,,2,7,3.333333333,7.138888889,171.3333333
0,44,53.4,1,,2,7,3.416666667,7.142361111,171.4166667
0,44,51.27,1,,2,7,3.5,7.145833333,171.5
0,44,47.26,1,,2,7,3.583333333,7.149305556,171.5833333
0,44,42.91,1,,2,7,3.666666667,7.152777778,171.6666667
0,45,43.68,1,,2,7,3.75,7.15625,171.75
0,45,39.84,1,,2,7,3.833333333,7.159722222,171.8333333
0,45,41.23,1,,2,7,3.916666667,7.163194444,171.9166667
0,45,79.03,0.94,,2,7,4,7.166666667,172
0,45,48.72,1,,2,7,4.083333333,7.170138889,172.0833333
0,46,91.33,0.88,,2,7,4.166666667,7.173611111,172.1666667
7,50,50.59,0.88,,2,7,4.25,7.177083333,172.25
2,51,48.04,0.81,,2,7,4.333333333,7.180555556,172.3333333
0,49,48.98,1,,2,7,4.416666667,7.184027778,172.4166667
0,48,70.94,0.94,,2,7,4.5,7.1875,172.5
0,48,61.58,0.63,,2,7,4.583333333,7.190972222,172.5833333
0,46,50.9,1,,2,7,4.666666667,7.194444444,172.6666667
1,47,59.41,0.88,,2,7,4.75,7.197916667,172.75
0,46,46.76,1,,2,7,4.833333333,7.201388889,172.8333333
0,46,48.13,1,,2,7,4.916666667,7.204861111,172.9166667
0,46,49.5,1,,2,7,5,7.208333333,173
0,47,42.94,1,,2,7,5.083333333,7.211805556,173.0833333
0,46,42.44,1,,2,7,5.166666667,7.215277778,173.1666667
9,48,45.45,0.81,,2,7,5.25,7.21875,173.25
0,45,44.02,1,,2,7,5.333333333,7.222222222,173.3333333
0,46,40.65,1,,2,7,5.416666667,7.225694444,173.4166667
5,47,50.78,0.69,,2,7,5.5,7.229166667,173.5
0,44,41.4,1,,2,7,5.583333333,7.232638889,173.5833333
0,45,38.82,1,,2,7,5.666666667,7.236111111,173.6666667
1,45,96.89,0.25,Some IBI data discounted,2,7,5.75,7.239583333,173.75
7,45,51.11,1,,2,7,5.833333333,7.243055556,173.8333333
0,45,59.57,0.94,,2,7,5.916666667,7.246527778,173.9166667
0,46,59.02,1,,2,7,6,7.25,174
5,49,105.56,0.63,Some IBI data discounted,2,7,6.083333333,7.253472222,174.0833333
0,45,57.04,1,,2,7,6.166666667,7.256944444,174.1666667
1,47,62.29,0.75,,2,7,6.25,7.260416667,174.25
0,44,54.01,1,,2,7,6.333333333,7.263888889,174.3333333
0,44,56.65,1,,2,7,6.416666667,7.267361111,174.4166667
3,48,123.13,0.63,Some IBI data discounted,2,7,6.5,7.270833333,174.5
26,53,67.67,0.94,,2,7,6.583333333,7.274305556,174.5833333
328,62,34.87,1,,2,7,6.666666667,7.277777778,174.6666667
180,61,39,0.88,Some IBI data discounted,2,7,6.75,7.28125,174.75
147,60,103.57,0.88,,2,7,6.833333333,7.284722222,174.8333333
230,62,368.97,0.69,Invalid data,2,7,6.916666667,7.288194444,174.9166667
0,0,0,1,Invalid data,2,7,7,7.291666667,175
257,0,478.78,0.75,Invalid data,2,7,7.083333333,7.295138889,175.0833333
197,0,751.59,0.06,Invalid data,2,7,7.166666667,7.298611111,175.1666667
0,0,694.41,0.13,Invalid data,2,7,7.25,7.302083333,175.25
158,60,724.62,0,Invalid data,2,7,7.333333333,7.305555556,175.3333333
145,57,48.18,1,,2,7,7.416666667,7.309027778,175.4166667
28,55,51.36,1,,2,7,7.5,7.3125,175.5
3,62,32.44,1,,2,7,7.583333333,7.315972222,175.5833333
115,65,31.35,1,,2,7,7.666666667,7.319444444,175.6666667
502,65,43.54,0.94,Some IBI data discounted,2,7,7.75,7.322916667,175.75
505,75,26.32,0.94,,2,7,7.833333333,7.326388889,175.8333333
440,72,24.8,1,,2,7,7.916666667,7.329861111,175.9166667
306,77,34.47,0.88,,2,7,8,7.333333333,176
501,71,22.83,0.94,,2,7,8.083333333,7.336805556,176.0833333
140,66,31.45,0.88,,2,7,8.166666667,7.340277778,176.1666667
113,64,24.98,1,,2,7,8.25,7.34375,176.25
319,65,24.41,1,,2,7,8.333333333,7.347222222,176.3333333
408,61,31.76,1,,2,7,8.416666667,7.350694444,176.4166667
1,54,43.78,1,,2,7,8.5,7.354166667,176.5
0,56,50.42,1,,2,7,8.583333333,7.357638889,176.5833333
0,54,47.55,1,,2,7,8.666666667,7.361111111,176.6666667
0,55,40.27,1,,2,7,8.75,7.364583333,176.75
98,57,37.03,0.94,,2,7,8.833333333,7.368055556,176.8333333
158,57,39.82,1,,2,7,8.916666667,7.371527778,176.9166667
73,62,28.24,1,,2,7,9,7.375,177
198,62,36.67,1,,2,7,9.083333333,7.378472222,177.0833333
